Region,Vote_Type,Vote_Percentage
South East,Remain,56.14693875556526
Yorkshire,Leave,64.92683879538713
East Midlands,Remain,66.56978627349821
West Midlands,Leave,67.9034024076489
Scotland,Leave,67.99178377749875
Wales,Leave,40.93214285898939
East Midlands,Leave,40.599316068521134
North East,Leave,42.153768088186155
Scotland,Leave,46.472662231545
Scotland,Leave,68.16107732886013
Greater London,Remain,44.018932795524755
South East,Remain,69.49591687689984
West Midlands,Remain,52.02221223164693
Wales,Remain,59.58332858215087
Yorkshire,Remain,45.622730824670455
South East,Remain,56.6298467601536
East Midlands,Remain,61.467903473940794
Wales,Leave,44.09606847669261
West Midlands,Remain,54.418164136910555
Greater London,Remain,46.44477871090566
Northern Ireland,Leave,66.41845834302322
South East,Remain,44.703080137153826
Wales,Leave,52.2704571741208
Scotland,Remain,65.19562742205372
East Midlands,Leave,55.359207023348525
North East,Remain,52.57962361062949
Greater London,Remain,60.745912671743326
Scotland,Remain,40.53567838908965
Scotland,Remain,47.04643653584647
North East,Leave,55.06313439699298
South East,Remain,63.94732326370086
Northern Ireland,Remain,47.96017274165796
North East,Remain,62.42306478863921
North East,Remain,45.29705539741386
South East,Remain,65.50964969548092
Northern Ireland,Leave,54.65333936550791
South East,Remain,58.26024588560561
Scotland,Leave,45.31240966486523
Scotland,Leave,47.24584727022815
Scotland,Leave,60.32560511319558
Wales,Remain,55.962544347550725
South East,Leave,46.87503850407844
Wales,Remain,66.00374367286446
West Midlands,Leave,64.19121129180849
Greater London,Leave,51.51809236627849
Northern Ireland,Leave,45.20185594965357
South East,Leave,50.83910497071201
North East,Leave,64.2425965331241
North East,Leave,54.245154957595176
East Midlands,Leave,43.09539410324772
East Midlands,Leave,65.81313204442891
West Midlands,Leave,69.00305903042451
Greater London,Remain,58.360886738679554
Wales,Remain,46.531764278801234
West Midlands,Leave,47.78519519657728
South East,Remain,67.08775905525656
Scotland,Leave,67.2500701317984
Greater London,Leave,46.62434030509948
East Midlands,Leave,44.49737628748057
Greater London,Leave,45.520617355720134
Wales,Leave,51.14526466363344
South East,Leave,64.40320454790618
South East,Leave,64.12500840713503
East Midlands,Remain,49.14152558082205
South East,Leave,64.90543662515388
Scotland,Remain,51.65816310506572
Yorkshire,Leave,46.54952537596797
East Midlands,Leave,66.37208927051356
Wales,Leave,40.730898957910846
Yorkshire,Remain,56.8370120868259
East Midlands,Leave,65.21409407031058
East Midlands,Leave,65.87055798936588
Yorkshire,Leave,66.25113617092751
Northern Ireland,Remain,56.09009222720399
North East,Leave,41.255990631280376
Yorkshire,Leave,47.8232399816919
North East,Remain,68.99849166487445
Greater London,Leave,47.07518527928449
Yorkshire,Remain,44.41189246171042
East Midlands,Remain,54.959203200312515
Northern Ireland,Leave,66.60165088201846
Yorkshire,Leave,47.67543192517052
Greater London,Leave,55.538494764435534
Scotland,Leave,56.63801478136938
Scotland,Leave,40.95798161278764
Yorkshire,Remain,62.15970820999316
Wales,Leave,60.99759859455613
West Midlands,Leave,52.684391639309595
Scotland,Leave,60.823654782231614
East Midlands,Leave,57.3863189578428
Northern Ireland,Leave,61.184734784808484
Scotland,Leave,59.36774533553276
Northern Ireland,Remain,48.72121308189124
East Midlands,Remain,43.19827210263265
Wales,Remain,57.34505269569037
Northern Ireland,Leave,53.8585465803715
Greater London,Leave,66.48968471123104
West Midlands,Leave,62.09920691182187
Scotland,Remain,58.623126553661066
Wales,Remain,56.35638376160899
Yorkshire,Remain,62.99501286798759
West Midlands,Leave,53.96533073122751
West Midlands,Remain,64.17916174527618
East Midlands,Remain,68.46858207163633
West Midlands,Leave,67.44356825658747
Northern Ireland,Remain,49.83334277503002
Greater London,Leave,47.563423440272246
Greater London,Remain,59.67755912142634
North East,Remain,45.220000434253365
Scotland,Remain,61.26573527004738
West Midlands,Remain,64.89328479869552
Yorkshire,Leave,46.99410428766234
North East,Leave,48.38828066025316
Greater London,Remain,61.09140837522209
Scotland,Remain,54.92182538224517
South East,Leave,48.655328821071386
Scotland,Remain,58.25719674593195
West Midlands,Leave,47.89397811603985
West Midlands,Remain,63.31989352349688
West Midlands,Remain,48.380809258148616
Scotland,Remain,46.490078227502806
Wales,Leave,65.36569843695897
East Midlands,Remain,56.32255214259043
Scotland,Remain,66.00064464098789
Yorkshire,Remain,42.64745489814952
Wales,Leave,40.303612727370044
North East,Remain,45.5244917029001
Greater London,Leave,53.384554390399494
Wales,Remain,52.97990771276147
Yorkshire,Leave,52.58617115443733
North East,Leave,46.495263871606795
Yorkshire,Leave,65.72026432360853
Yorkshire,Leave,57.36233635501148
Scotland,Leave,52.65385662362387
Wales,Remain,40.499710729027036
Scotland,Leave,68.72791908956019
Wales,Leave,45.498642528722286
Wales,Remain,60.80214077529907
Scotland,Remain,51.94130387327613
Greater London,Remain,65.02405948432894
Greater London,Remain,49.55341639474889
Scotland,Leave,48.64380198476456
Greater London,Leave,50.75207621300077
South East,Leave,57.67393249328941
East Midlands,Remain,43.85637224506355
Northern Ireland,Remain,51.498001473649886
North East,Leave,55.42052719430395
Northern Ireland,Leave,51.44308169227702
South East,Leave,49.887214284633615
Northern Ireland,Remain,51.22440691735707
Scotland,Remain,60.98911041750891
Wales,Leave,48.34120392318647
North East,Leave,61.96489420708096
Greater London,Remain,42.12440323156394
Scotland,Remain,52.502206672315474
North East,Leave,60.887063192819866
Northern Ireland,Remain,67.18972065995979
Greater London,Leave,50.8745349982558
East Midlands,Leave,47.64695352584191
Greater London,Leave,68.63276799275587
Northern Ireland,Remain,43.61829653093379
Wales,Leave,61.48267715180141
North East,Leave,46.20665396467453
Greater London,Leave,47.075398167197775
Scotland,Remain,66.75029137170152
West Midlands,Remain,41.332725214177074
South East,Remain,59.01089949962018
Greater London,Leave,69.38622691815812
Yorkshire,Remain,51.36572282828325
South East,Remain,64.40179180884154
Greater London,Leave,43.2023630423055
Greater London,Remain,57.52152111478897
Greater London,Remain,67.55272687281035
West Midlands,Leave,53.905270194620776
North East,Leave,45.61321317224748
Yorkshire,Remain,50.635496440466
Greater London,Leave,50.603254819848644
North East,Remain,66.07083222736011
Greater London,Remain,50.80921445113957
Greater London,Leave,63.18960951870123
Northern Ireland,Leave,45.459660608721556
Northern Ireland,Remain,61.49807244175734
Scotland,Leave,51.86506026668029
Northern Ireland,Remain,63.909408202262554
Yorkshire,Leave,53.2096443704015
North East,Leave,50.913569902925836
Scotland,Leave,64.57661613303384
Scotland,Leave,62.03435783072982
Wales,Leave,48.802393128614725
South East,Remain,41.31848680718754
Yorkshire,Leave,47.14467832685674
North East,Remain,61.79378793957041
South East,Remain,66.90798617977353
Greater London,Remain,45.37128870592141
Greater London,Leave,49.81371844323101
Wales,Remain,66.32346599055633
Wales,Remain,54.38943430654622
Scotland,Remain,49.2639313431677
Northern Ireland,Remain,58.33085501433896
East Midlands,Leave,53.51762530203197
West Midlands,Leave,61.72857136327329
East Midlands,Remain,58.27150228924218
Wales,Leave,41.05423979661426
North East,Leave,53.94017438305181
East Midlands,Leave,41.13412567100493
Greater London,Leave,66.25288858284951
West Midlands,Remain,60.96939918731404
Greater London,Leave,49.04945399781657
Wales,Remain,69.06960081537491
East Midlands,Remain,58.032563220039506
Wales,Leave,50.13052286740397
Scotland,Leave,53.148238458890006
East Midlands,Remain,60.429565380684565
South East,Leave,61.73847522591856
Scotland,Remain,69.959972845934
South East,Leave,41.224339050780344
Yorkshire,Remain,62.4994283278311
West Midlands,Remain,42.807434913047466
Yorkshire,Leave,50.80545371660908
Scotland,Leave,53.751143662020105
East Midlands,Leave,42.044102178634084
South East,Remain,67.77663891672975
West Midlands,Leave,43.06750345294831
East Midlands,Remain,69.04943510381835
West Midlands,Remain,53.14742855307371
Northern Ireland,Leave,62.25578309098748
East Midlands,Remain,43.08689168109161
West Midlands,Remain,43.81073242489027
North East,Leave,64.14484440069705
Scotland,Remain,68.53669792980912
Yorkshire,Remain,46.75684309469372
North East,Remain,59.73338901215139
North East,Remain,43.877858452466306
Wales,Remain,56.71376753847382
South East,Leave,42.73840051657983
South East,Leave,58.34629847312523
Scotland,Remain,44.889534496756625
West Midlands,Remain,62.93292354539051
Greater London,Leave,62.82134633927896
North East,Leave,65.65786323029471
Scotland,Remain,48.6864367072517
Northern Ireland,Remain,63.82346106032767
Scotland,Leave,68.86969989981277
East Midlands,Leave,63.29774139105659
Northern Ireland,Leave,54.59460420645587
Yorkshire,Remain,62.392051922561
Northern Ireland,Remain,66.7691879692086
West Midlands,Remain,51.11114077838776
South East,Remain,44.506328017755465
East Midlands,Leave,66.69446046977727
Wales,Leave,49.66294230647884
Scotland,Leave,57.168147289950426
Wales,Remain,49.5413902155496
Wales,Leave,47.67209441972447
Greater London,Remain,65.00884372561741
North East,Leave,42.59151380866602
Northern Ireland,Remain,59.50327841221272
Northern Ireland,Remain,64.2305278854512
Wales,Remain,51.223334914838446
Northern Ireland,Leave,59.52961354705828
Wales,Leave,43.70582930256352
South East,Leave,52.38958728522159
Wales,Leave,50.830383137674346
Yorkshire,Remain,62.219430556442106
Yorkshire,Remain,62.891022206252586
Yorkshire,Leave,41.94231892094069
Yorkshire,Leave,44.02368711197216
Wales,Leave,50.638668551344956
Greater London,Remain,42.25629516282779
East Midlands,Leave,64.0651092883844
Wales,Remain,69.40391623089619
Greater London,Remain,54.451689893172414
South East,Leave,65.08324102535204
Wales,Remain,54.20377673847507
Scotland,Remain,55.9588745249649
North East,Remain,59.907803249320786
Northern Ireland,Remain,44.632215883536965
East Midlands,Remain,40.49015083699446
Wales,Remain,46.312870366589955
Northern Ireland,Remain,60.28876184570322
Greater London,Remain,45.40748898724732
Wales,Leave,43.016188831943104
Scotland,Leave,66.79950943620074
South East,Remain,69.5541550088453
East Midlands,Remain,50.041895677475694
Northern Ireland,Leave,46.962451782621294
South East,Leave,69.5768777420372
Scotland,Remain,62.003512389595976
East Midlands,Leave,46.146909072763506
East Midlands,Remain,66.37637392847274
Scotland,Leave,51.64082044457672
East Midlands,Remain,60.479744365975066
Scotland,Remain,61.83394139030955
North East,Remain,59.55809969874376
East Midlands,Remain,68.66722170426839
Northern Ireland,Leave,56.903039799998545
West Midlands,Remain,61.88968263411253
Scotland,Remain,63.04587216970829
Wales,Leave,56.975877772875634
Northern Ireland,Leave,55.95178711886656
Greater London,Remain,67.17845138285703
Greater London,Remain,60.28785176279942
Wales,Leave,48.66090534992382
South East,Remain,65.41802873295984
Yorkshire,Remain,63.10270946470574
East Midlands,Remain,58.063197769994396
Northern Ireland,Leave,46.397028180444615
East Midlands,Remain,65.29979157540194
Yorkshire,Remain,43.80137209903757
North East,Leave,48.65226041417142
Wales,Leave,59.46592981410873
Northern Ireland,Remain,53.50414519642753
South East,Remain,46.5967761481091
Yorkshire,Remain,69.46134034819147
Northern Ireland,Remain,51.00340893631456
South East,Remain,60.50928722126713
North East,Leave,60.36760487189265
Scotland,Leave,56.81181211125864
South East,Leave,63.51679521196781
Northern Ireland,Leave,50.45355832307347
West Midlands,Leave,61.4225933474025
North East,Remain,52.50237408127946
Scotland,Leave,42.96588171385727
North East,Remain,54.9590957479676
South East,Remain,44.866475275536544
Greater London,Remain,60.54317883025921
Scotland,Remain,67.47848690067283
Yorkshire,Remain,52.61421414434196
Greater London,Remain,66.59728207566039
South East,Remain,47.81586185496751
West Midlands,Leave,64.82123398891504
Northern Ireland,Leave,66.43385171975258
East Midlands,Leave,46.19582531821418
Northern Ireland,Leave,49.123427466097056
Wales,Remain,50.437808442710946
Northern Ireland,Leave,69.3602025923511
Scotland,Remain,50.40366243943244
North East,Leave,63.56229833435323
Northern Ireland,Leave,45.99354251371677
Greater London,Remain,64.84011885905755
Greater London,Leave,55.82551640252083
Northern Ireland,Leave,63.57400133836553
Yorkshire,Remain,47.82657790692096
Yorkshire,Leave,59.62317030295995
Northern Ireland,Remain,68.17313130659636
Scotland,Leave,44.855931220424985
South East,Remain,48.505944610891724
Scotland,Remain,62.09101818381282
West Midlands,Remain,52.722890180201986
South East,Leave,58.11799767177734
Yorkshire,Remain,60.85004208277681
Greater London,Leave,65.10415601129839
Yorkshire,Remain,50.647415924081315
North East,Remain,66.90505713388194
Greater London,Remain,66.42872324827154
North East,Remain,43.2032089947267
Greater London,Remain,60.503471126198434
Wales,Leave,64.62460857628778
Northern Ireland,Leave,68.48411125166112
Scotland,Leave,50.866570212870144
West Midlands,Leave,60.44871621461275
Wales,Leave,60.40222640441665
Scotland,Remain,69.02707501702649
Yorkshire,Leave,66.43173951845935
Northern Ireland,Leave,47.318693108289736
Wales,Leave,40.34428865151941
Northern Ireland,Remain,67.19262404789988
Scotland,Leave,53.87654325237795
Wales,Leave,54.08160861114228
East Midlands,Leave,54.18530131243901
East Midlands,Leave,43.55935129008942
North East,Leave,58.25266759956865
West Midlands,Remain,57.55840470411747
Northern Ireland,Leave,65.5934746387982
South East,Remain,46.010502985412
East Midlands,Remain,66.53179852418423
Yorkshire,Remain,44.131461060033956
Yorkshire,Leave,45.52288505960302
South East,Remain,43.544071779883666
East Midlands,Leave,44.32967343840734
Northern Ireland,Leave,58.559579947606515
North East,Remain,47.767883695967726
Wales,Leave,51.51677937159847
East Midlands,Remain,52.720088932794354
South East,Leave,48.958007131069884
Wales,Leave,57.45380007559868
South East,Remain,51.38798178185539
Wales,Remain,66.89401238143
West Midlands,Leave,64.66497449659124
Scotland,Leave,42.06522178872283
South East,Leave,62.14393859277662
South East,Remain,44.50610839310081
West Midlands,Leave,53.868725863937236
West Midlands,Leave,47.381251826233196
Greater London,Remain,61.461294728869944
Greater London,Remain,62.96612443746737
Wales,Leave,50.34066684872964
West Midlands,Leave,41.39859643218272
East Midlands,Remain,61.92879214006217
Greater London,Remain,61.2318581741324
Northern Ireland,Remain,65.38618360521679
Yorkshire,Leave,47.43278651415526
Yorkshire,Leave,54.45137340034316
Scotland,Leave,41.62018781173594
Greater London,Remain,59.7178121934013
Greater London,Remain,58.42985111382929
North East,Remain,57.57274554808499
East Midlands,Leave,50.1020427169855
Northern Ireland,Remain,62.182422699307466
West Midlands,Remain,56.10071690722719
Northern Ireland,Leave,62.974322577031636
North East,Leave,41.89985008548846
Greater London,Leave,51.20459822359837
Yorkshire,Leave,62.24560706720141
Greater London,Remain,68.59178584281022
Greater London,Remain,56.75473590453174
Yorkshire,Leave,61.16466891194118
Wales,Remain,67.86328708878519
North East,Remain,56.8811546809551
